개설학과,이수구분,과목번호,분반,교과목명,학점/시간,"수강학년",강의실(시간),담당교수
국제관광경영학과,전공선택,510849,001,축제이벤트계획론,3.00,2,"국제909[화5], 국제909[수1-2]",김현지
국제관광경영학과,전공선택,507597,001,전시·컨벤션산업론,3.00,3,"국제903[월4], 국제903[수3-4]",한상현
국제관광경영학과,전공선택,508813,001,헬스투어리즘,3.00,3,"국제909[월8], 국제909[화1-2]",김현지
국제관광경영학과,전공선택,509607,001,관광상품개발홍보론,3.00,3,"국제903[월6-7], 국제903[목5]",이봉구
국제관광경영학과,전공선택,510690,001,관광개발의이해,3.00,3,"국제903[화3], 국제903[목1-2]",안범용
국제관광경영학과,전공선택,511153,001,관광기업경영전략(키스톤디자인),3.00,3,국제801[화4-6],송수진
국제관광경영학과,전공선택,500467,001,관광기업창업론,3.00,4,"국제903[월3], 국제903[금1-2]",안범용
국제관광경영학과,전공선택,508708,003,캡스톤디자인Ⅱ,3.00,4,국제801[수5-7],이봉구
국제관광경영학과,전공선택,509606,001,관광법규실무,3.00,4,"국제909[월2], 국제909[금3-4]",한상현
국제관광경영학과,전공선택,510850,001,글로벌매너와애티켓,3.00,4,"국제909[월6-7], 국제909[목2]",김현지
호텔·컨벤션경영학과,공통교양,100030,048,영어회화,2.00,1,국제910[수2-3],데이비드스크래그즈
호텔·컨벤션경영학과,공통교양,100030,049,영어회화,2.00,1,국제801[수2-3],제이하프
호텔·컨벤션경영학과,공통교양,100138,026,디지털시대와인문학,2.00,1,국제901[월1-2],고미나
호텔·컨벤션경영학과,공통교양,100141,026,프로젝트길잡이Ⅰ,1.00,1,국제901[화2],고미나
호텔·컨벤션경영학과,공통교양,100143,117,지도교수멘토링Ⅰ,0.25,1,국제602[화8],윤태환
호텔·컨벤션경영학과,공통교양,100143,118,지도교수멘토링Ⅰ,0.25,1,국제604[화8],유형숙
호텔·컨벤션경영학과,공통교양,100143,119,지도교수멘토링Ⅰ,0.25,1,국제601[화8],여호근
호텔·컨벤션경영학과,공통교양,100143,120,지도교수멘토링Ⅰ,0.25,1,국제603[화8],추승우
호텔·컨벤션경영학과,공통교양,100143,121,지도교수멘토링Ⅰ,0.25,1,국제605[화8],왕새롬
호텔·컨벤션경영학과,공통교양,100145,110,지도교수멘토링Ⅲ,0.25,2,국제602[화8],윤태환
호텔·컨벤션경영학과,공통교양,100145,111,지도교수멘토링Ⅲ,0.25,2,국제604[화8],유형숙
호텔·컨벤션경영학과,공통교양,100145,112,지도교수멘토링Ⅲ,0.25,2,국제601[화8],여호근
호텔·컨벤션경영학과,공통교양,100145,113,지도교수멘토링Ⅲ,0.25,2,국제603[화8],추승우
호텔·컨벤션경영학과,공통교양,100145,114,지도교수멘토링Ⅲ,0.25,2,국제605[화8],왕새롬
호텔·컨벤션경영학과,공통교양,100147,112,지도교수멘토링Ⅴ,0.25,3,국제602[화9],윤태환
호텔·컨벤션경영학과,공통교양,100147,113,지도교수멘토링Ⅴ,0.25,3,국제604[화9],유형숙
호텔·컨벤션경영학과,공통교양,100147,114,지도교수멘토링Ⅴ,0.25,3,국제601[화9],여호근
호텔·컨벤션경영학과,공통교양,100147,115,지도교수멘토링Ⅴ,0.25,3,국제603[화9],추승우
호텔·컨벤션경영학과,공통교양,100147,116,지도교수멘토링Ⅴ,0.25,3,국제605[화9],왕새롬
호텔·컨벤션경영학과,공통교양,100149,112,지도교수멘토링Ⅶ,0.25,4,국제602[화9],윤태환
호텔·컨벤션경영학과,공통교양,100149,113,지도교수멘토링Ⅶ,0.25,4,국제604[화9],유형숙
호텔·컨벤션경영학과,공통교양,100149,114,지도교수멘토링Ⅶ,0.25,4,국제601[화9],여호근
호텔·컨벤션경영학과,공통교양,100149,115,지도교수멘토링Ⅶ,0.25,4,국제603[화9],추승우
호텔·컨벤션경영학과,공통교양,100149,116,지도교수멘토링Ⅶ,0.25,4,국제605[화9],왕새롬
호텔·컨벤션경영학과,전공필수,300258,003,경영학의이해,3.00,1,"국제901[월5], 국제901[목2-3]",왕새롬
호텔·컨벤션경영학과,전공필수,401598,001,컨벤션산업의이해,3.00,1,"국제904[월6], 국제904[화3-4]",여호근
호텔·컨벤션경영학과,전공필수,401598,002,컨벤션산업의이해,3.00,1,"국제904[수5-6], 국제904[목4]",여호근
호텔·컨벤션경영학과,전공필수,501898,001,서비스경영론,3.00,2,"국제901[월3-4], 국제901[화5]",윤태환
호텔·컨벤션경영학과,전공선택,401612,001,호텔경영학개론,3.00,2,"국제901[월6], 국제901[수3-4]",김미정
호텔·컨벤션경영학과,전공선택,508322,001,조리기초및실습,3.00,2,"국제901[수7], 생과106[수8-9]",김권동
호텔·컨벤션경영학과,전공선택,508322,002,조리기초및실습,3.00,2,"국제901[수7], 생과106[목1-2]",김권동
호텔·컨벤션경영학과,전공선택,508817,001,호텔관광영어,3.00,2,"국제901[화3], 국제901[수1-2]",왕새롬
호텔·컨벤션경영학과,전공선택,509879,001,와인·커피이론및실습,3.00,2,국제804[목6-8],추승우
호텔·컨벤션경영학과,전공선택,509154,001,호텔컨벤션마케팅Ⅰ,3.00,3,"국제904[화6], 국제904[수3-4]",윤태환
호텔·컨벤션경영학과,전공선택,509901,001,유니크베뉴관리론,3.00,3,"국제904[수1-2], 국제904[목3]",여호근
호텔·컨벤션경영학과,전공선택,510010,001,카지노경영관리및실습,3.00,3,"국제804[수6-7], 국제901[수8]",김지영
호텔·컨벤션경영학과,전공선택,510068,001,호텔경영정보시스템,3.00,3,"국제607[화7-8], 국제901[목4]",노창현
호텔·컨벤션경영학과,전공선택,510826,001,호텔조직행동론,3.00,3,"국제904[화1], 국제904[목1-2]",이철우
호텔·컨벤션경영학과,전공선택,510828,001,클럽&리조트경영연구,3.00,3,"국제904[월4-5], 국제904[화5]",유형숙
호텔·컨벤션경영학과,전공선택,506883,001,호텔연구조사방법론,3.00,4,"국제707[월5], 국제707[수7-8]",김미정
호텔·컨벤션경영학과,전공선택,508196,001,환대산업소비자행동론,3.00,4,"국제901[목6], 국제901[금6-7]",노창현
호텔·컨벤션경영학과,전공선택,509603,001,관광MICE법규및정책,3.00,4,"국제904[목7-8], 국제904[금5]",노창현
호텔·컨벤션경영학과,전공선택,510072,001,호텔회계재무,3.00,4,"국제901[수5-6], 국제901[목5]",신희정
호텔·컨벤션경영학과,전공선택,511175,001,글로벌캡스톤디자인(일본호스피탈리티산업),3.00,4,국제801[목2-4],유형숙
호텔·컨벤션경영학과,전공선택,511176,001,호텔스마트콘텐츠비즈니스모델설계(키스톤디자인),3.00,4,"국제707[월3-4], 국제707[화2]",추승우
외식경영학과,공통교양,100030,050,영어회화,2.00,1,국제404[화4-5],다니엘블리드
외식경영학과,공통교양,100030,051,영어회화,2.00,1,국제405[화4-5],리크레이그존
외식경영학과,공통교양,100136,008,소프트웨어(이해),1.00,1,사이버강좌,이종화
외식경영학과,공통교양,100138,027,디지털시대와인문학,2.00,1,국제908[수2-3],이은정
외식경영학과,공통교양,100141,027,프로젝트길잡이Ⅰ,1.00,1,국제908[화3],이은정
외식경영학과,공통교양,100143,122,지도교수멘토링Ⅰ,0.25,1,국제616[화8],김영훈
외식경영학과,공통교양,100143,123,지도교수멘토링Ⅰ,0.25,1,국제721[화8],박기용
외식경영학과,공통교양,100143,124,지도교수멘토링Ⅰ,0.25,1,국제619[화8],배금광
외식경영학과,공통교양,100143,125,지도교수멘토링Ⅰ,0.25,1,국제701[화8],이성포
외식경영학과,공통교양,100145,115,지도교수멘토링Ⅲ,0.25,2,국제616[화8],김영훈
외식경영학과,공통교양,100145,116,지도교수멘토링Ⅲ,0.25,2,국제721[화8],박기용
외식경영학과,공통교양,100145,117,지도교수멘토링Ⅲ,0.25,2,국제619[화8],배금광
외식경영학과,공통교양,100145,118,지도교수멘토링Ⅲ,0.25,2,국제701[화8],이성포
외식경영학과,공통교양,100147,117,지도교수멘토링Ⅴ,0.25,3,국제616[화9],김영훈
외식경영학과,공통교양,100147,118,지도교수멘토링Ⅴ,0.25,3,국제721[화9],박기용
외식경영학과,공통교양,100147,119,지도교수멘토링Ⅴ,0.25,3,국제619[화9],배금광
외식경영학과,공통교양,100147,120,지도교수멘토링Ⅴ,0.25,3,국제701[화9],이성포
외식경영학과,공통교양,100149,117,지도교수멘토링Ⅶ,0.25,4,국제616[화9],김영훈
외식경영학과,공통교양,100149,118,지도교수멘토링Ⅶ,0.25,4,국제721[화9],박기용
외식경영학과,공통교양,100149,119,지도교수멘토링Ⅶ,0.25,4,국제619[화9],배금광
외식경영학과,공통교양,100149,120,지도교수멘토링Ⅶ,0.25,4,국제701[화9],이성포
외식경영학과,전공필수,401652,001,외식산업개론,3.00,1,"국제908[월3], 국제908[수5-6]",박기용
외식경영학과,전공필수,402071,001,기초조리이론및실습,3.00,1,"국제803[목2-3], 국제908[목4]",이성포
외식경영학과,전공필수,402071,002,기초조리이론및실습,3.00,1,"국제908[목4], 국제803[금3-4]",이성포
외식경영학과,전공필수,501169,002,마케팅원론,3.00,2,국제907[월5-7],공경배
외식경영학과,전공교직,700157,001,교과교육론(조리),3.00,3,국제907[화1-3],정은숙
외식경영학과,전공교직,507886,001,논리및논술(조리),2.00,4,국제908[화4-5],정은숙
외식경영학과,전공선택,300186,001,외식산업회계원리,3.00,2,국제908[금1-3],최준혁
외식경영학과,전공선택,509995,001,주류학&실무,3.00,2,"국제908[금5], 국제803[금6-7]",정윤주
외식경영학과,전공선택,511283,001,외식기업인적자원관리론,3.00,2,"국제907[월2-3], 국제907[수5]",김영훈
외식경영학과,전공선택,511286,001,국제경영(키스톤디자인),3.00,2,"국제908[목1-2], 국제908[금4]",김유정
외식경영학과,전공선택,511287,001,서양조리및실습Ⅰ(키스톤디자인),3.00,2,"국제803[화1-2], 국제907[수1]",정희숙
외식경영학과,전공선택,511287,002,서양조리및실습Ⅰ(키스톤디자인),3.00,2,"국제907[수1], 국제803[수2-3]",정희숙
외식경영학과,전공선택,507424,001,경영전략,3.00,3,"국제907[화5], 국제907[목5-6]",김영훈
외식경영학과,전공선택,509164,001,외식산업수익경영론,3.00,3,국제908[금6-8],최준혁
외식경영학과,전공선택,509167,001,외식산업촉진관리,3.00,3,"국제907[목4], 국제907[금2-3]",김유정
외식경영학과,전공선택,509774,001,서양조리실습Ⅱ,3.00,3,"국제803[월1-2], 국제804[월3]",최유진
외식경영학과,전공선택,509774,002,서양조리실습Ⅱ,3.00,3,"국제804[월3], 국제803[월4-5]",최유진
외식경영학과,전공선택,509884,001,외식산업조직행동의이해,3.00,4,"국제907[수3], 국제907[목2-3]",김영훈
외식경영학과,전공선택,510521,001,외식산업E-비즈니스,3.00,4,"국제503-1[월3-4], 국제503-1[수2]",신지원
외식경영학과,전공선택,511284,001,생산관리및분석,3.00,4,"국제908[월1-2], 국제908[목6]",이성포
외식경영학과,전공선택,511290,001,캡스톤디자인(외식산업유통전략),3.00,4,국제907[금5-7],공경배
스마트호스피탈리티학과,공통교양,100030,052,영어회화,2.00,1,생과104[화2-3],팀멘기니
스마트호스피탈리티학과,공통교양,100145,119,지도교수멘토링Ⅲ,0.25,2,생과105[월9],이상호
스마트호스피탈리티학과,공통교양,100145,330,지도교수멘토링Ⅲ,0.25,2,생과105[월9],김권동
스마트호스피탈리티학과,공통교양,100147,331,지도교수멘토링Ⅴ,0.25,3,생과105[월9],이상호
스마트호스피탈리티학과,공통교양,100147,334,지도교수멘토링Ⅴ,0.25,3,생과105[월9],김권동
스마트호스피탈리티학과,전공필수,401807,001,호텔경영학,3.00,1,생과104[월6-8],이상호
스마트호스피탈리티학과,전공필수,401808,001,외식경영학,3.00,1,생과504[수7-9],이욱기
스마트호스피탈리티학과,전공필수,401814,001,커피이론및바리스타실무,3.00,1,생과105[목1-3],강경미
스마트호스피탈리티학과,전공필수,401936,001,호텔일본어,3.00,1,"생과104[월9], 생과504[수4-5]",정지윤
스마트호스피탈리티학과,전공필수,510066,001,호스피탈리티산업의이해,3.00,1,생과504[화5-7],이상호
스마트호스피탈리티학과,전공필수,401821,001,호스피탈리티마케팅원론,3.00,2,생과104[화5-7],임기성
스마트호스피탈리티학과,전공필수,401822,001,호스피탈리티구매및원가관리,3.00,2,생과104[화8-10],김양기
스마트호스피탈리티학과,전공필수,401824,001,베이커리이론및실습Ⅰ,3.00,2,생과106[화1-3],서만석
스마트호스피탈리티학과,전공필수,401938,001,일본문화와관광서비스,3.00,2,생과104[월10-12],정지윤
스마트호스피탈리티학과,전공필수,401940,001,서양문화와관광서비스Ⅱ,3.00,3,생과504[목1-3],박은정
스마트호스피탈리티학과,전공필수,509814,002,스마트창업론,3.00,3,생과104[목5-7],임기성
스마트호스피탈리티학과,전공필수,509995,002,주류학&실무,3.00,3,생과105[목8-10],김미정
스마트호스피탈리티학과,전공필수,510609,001,호스피탈리티시장조사론,3.00,3,생과104[수10-12],이상동
스마트호스피탈리티학과,전공선택,505281,001,현장실습Ⅰ,3.00,1,생과105[금5-7],김권동
라이프융합학부,공통교양,100110,001,논리적사유와글쓰기,2.00,1,사이버강좌,최중호
라이프융합학부,공통교양,100136,009,소프트웨어(이해),1.00,1,사이버강좌,정주영
라이프융합학부,공통교양,100141,028,프로젝트길잡이Ⅰ,1.00,1,사이버강좌,최중호
라이프융합학부,공통교양,100143,127,지도교수멘토링Ⅰ,0.25,1,지천관423[토11],양수미
라이프융합학부,전공선택,511406,001,생활속의뷰티,3.00,1,지천관402[토1-3],양수미
라이프융합학부,전공선택,511407,001,라이프생애의이해,3.00,1,지천관402[토5-7],김민아
부동산금융·자산경영학과,전공필수,509361,001,수익형부동산투자실무,3.00,2,지천관410[토1-3],이현정
부동산금융·자산경영학과,전공필수,509361,002,수익형부동산투자실무,3.00,2,지천관411[토1-3],김민아
부동산금융·자산경영학과,전공선택,508707,002,캡스톤디자인Ⅰ,3.00,2,지천관410[토5-7],김영식
부동산금융·자산경영학과,전공선택,509362,001,시사부동산정책분석,3.00,2,사이버강좌,오윤경
부동산금융·자산경영학과,전공선택,509982,001,절세와세테크,3.00,2,사이버강좌,손기준
